,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
305538,305539,B004DN7HSI,A1ZQI0ZOZ2AON9,"Honest Reviewer ""James A. Dobson""",0,0,2,1298160000,Tastes Like Cardboard,"My regular matzo farfel was out of stock so I decided to try this whole grain version as a healthy alternative. Big Mistake. Before you order this stuff, make sure you taste some whole grain matzo first --- if you like the flavor than go ahead. It comes out much darker and more fibrous than regular matzo farfel. In our family this stuff was a big flop. My wife decided to throw the other five cans in the garbage as she didn't want to try and save this purchase by mixing it with regular matzo farfel --- so for me this product was a total loss."
370883,370884,B003NZHOQ2,A14F345W10VVT1,Glenn Gordon,0,1,2,1322352000,"Tasty, but disappointed","The listing of the box describes as twice as many bars as there are servings.  Each foil pouch contains two very small bars, which together make one serving.  The 10 count is really a 5 count."
289767,289768,B00124VRPU,A1XOTEUV3NJUW5,H. Bunn,2,3,5,1252713600,gum,"This gum is a great replacement for all the other gums out there that have aspertaine, sacrine,equal, or another sugar substitude except for agave or stivia.  It is best to buy in the larger quantities because it lowers the cost."
485252,485253,B001RAQMKO,A1HGD9BR2C11CY,Amy Perry,0,0,5,1297987200,perfect flavor,"I used to buy Fog Chaser at my local grocery store, after trying many other brands and other flavors of this company. I was disappointed when they stopped carrying it. Then it occurred to me that I could buy it over the internet. This flavor is the perfect flavor for coffee as far as I'm concerned. I use three or four parts decaf (from another company) to one part Fog Chaser and that one part really perks up the decaf flavor."
474242,474243,B005IU1NLC,A3MLNYLWD2UXZ4,lindsay,1,1,5,1333756800,"Quick shipping, great product",Two thumbs up! Quick shipping and the snacks were just what I wanted. They don't taste like diet food at all. In fact everyone keeps stealing them from me whether they are counting calories or not!
281467,281468,B00061ENEC,ARXY8RCFH92OC,"Jean ""Jean""",2,2,2,1271116800,Not My Preference,"Black popcorn was recommended to me by a friend.  She swears that this popcorn is better than any other.  However, I did not like it at all. I am not saying the product is not good......I am saying it is not my personal preference.<br />I have had good luck with Amazon products but I just did not like this one."
296452,296453,B007B9UOEK,AP3WEXX2CIPQ0,KM,0,0,5,1342742400,Aromatic and Delicious,"I really like this tea... It's mellow and doesn't carry the bitterness that some green teas do. (I am a green tea lover and have tried many different brands and blends.) The mix seems very fresh, and  there are real almond slivers and coconut shreds! The packaging is great; no need to transfer to a sealed canister because the bag seal is so good. I got this as the ""add on"" for Amazon but will be ordering a larger bag.  Definitely worth trying whether green tea is new to you, or an old friend!"
136552,136553,B006Q820X0,#oc-R3B6K46ORGN7AU,mags,0,0,1,1339977600,Grounds all over the place,I am disappointed in this product.  I love the taste of the coffee but the issue with grounds coming out and blocking the water flow has made the product unusable.
162834,162835,B005P6TCGW,A1WAMY0C3XLJMR,Bikes Rock,0,0,5,1293667200,Great Product!,Great product. I have used it for cycling for years. Price was right and it arrived fresh with the expiration good for a very long time.
269923,269924,B000EDDS02,A1JQV740J131JM,G from VT,0,0,3,1320105600,Two many,The malt is great but a package of 20 oz bags doesnt make sense and is a waste. You use the malt 1 teaspoon at a time so one 20 oz package is a lifetime supply.
517229,517230,B002YLCO7K,A268OQD7LZ7O5L,Hubert T Thompson,5,5,5,1293235200,Outstanding,"This flour blend is outstanding.  I use it for sourdough, and the resulting flavor, crust, and crumb is wonderful.  I blend it 60/40 with the Great River bread flour, and use a no-knead method and bake in a cast iron dutch oven."
441358,441359,B004KN9TPA,A1G9H98Q8OML62,The Traveler,1,1,4,1341705600,big bags,Great bags.  A little to big for popcorn popped at home.  Must pay attention to size of the bags thats being ordered.
76219,76220,B000H25WXG,A3JC00KMNT4OUD,mcoper,0,0,5,1284940800,The best hot chocolate EVER,"This french vanilla delight is warm and soothing on a cold winter day, or even a not so cold day.  I first received a few packs as a Christmas gift and was delighted to see it available from Amazon."
140162,140163,B0029NIFXK,A3J5FVO3TJL6VZ,"Manny ""MannyJ""",2,3,1,1319932800,Our cats threw up in pain after eating this food,"We bought 2 packets (49 pouches in total) a few weeks ago for my 3 cats. One of the cats ignored this food completely to start with but the remaining two ate it. Anyways, a few days later we realized that both our cats who ate this food began throwing up in agony. Initially we didn't take it too seriously but they did this repeatedly two days in a row right after they ate this food. Hence, we have now switched back to the food we used to give them before and they are doing much better now.<br /><br />We also found that this food is NOT made in the USA but imported from Thailand, which they have not mentioned on this website."
362210,362211,B001AWBZQK,A2QWINO7M97YOL,Judith Bird,1,1,4,1312934400,Good but not outstanding,"This tuna-based wet food is liked by two picky cats, so it passes the test, but they are not wild about it. I find it the right food for every other day or so, and it helps if they can finish the can in one feeding. I like the idea that it has no additives, so I know I am getting something down them that is not filled with chemicals or fats and grains."
42637,42638,B001WAL1O6,AFC0XPIHGF9AE,R. Stanway,3,3,2,1327190400,"Nice, when they work.","Bought two six-packs about a year ago. Today we're down to five working bulbs. Three of them were unusable out of the package due to flickering/buzzing problems. The rest have died during normal use. Really like the light color and efficiency, but these bulbs definitely don't last long at all for the price. Pretty disappointing."
266637,266638,B003GM1GN4,A14ASURSN90RVH,"Marcos E. Taquechel ""Toomuchonline""",0,0,2,1332720000,Where are the seeds?,"The seeds might be good but there were only 20 in the package. OK maybe it was written on the page before I bought, so it's my fault. But let's be real here, you put down 100 seeds and maybe you get 20 plants growing, you put down 20 seeds you might end up with one plant if you're lucky."
201218,201219,B004LOBLTU,A77PRS6B0FYUY,"Jennifer L. Mardin ""Laptop Diva""",0,0,5,1219622400,Cats went totally crazy!,"My cats and kittens loved this product so much that they got onto the counter where I was storing it (with the lid closed) and ripped off the top and decided to roll around in it.  My largest and oldest cat Harvey had so much fun with it that she kept falling off the counter in a drunkin stupor and had to keep jumping back up to roll around it!  They were adorable, and had a great time, even though they made a massive mess."
11034,11035,B001NJI7GQ,A2JBOCCC434IBZ,"Heather L. Koranteng ""HK""",9,14,1,1312502400,Nutritional content of this brand does not live up to what's on the label.,"According to an article on CNN.com on 8/5/11, the nutritional content of this brand does not live up to what is on the lable.<br />""Researchers at ConsumerLab.com tested the sodium, potassium, magnesium, and sugar content of three leading brands of coconut water, and they found that only one, Zico Natural, contained the stated amount for all four ingredients.<br /><br />The sugar and potassium content in the other two brands, Vita Coco and O.N.E., also matched the label. But the amounts of sodium and magnesium--two nutrients key to hydration--were as much as 82% and 35% lower, respectively, than the listed amount."""
20630,20631,B0018CJYPG,AIXBFF39SH41D,marah1115,1,1,4,1326672000,Quite pleased with my purchase of this food.,"High Quality ingredients. Excellent deal I got on the price.My dog seems to LOVE it, which is extremely important to me because I love my dog!!!I probably would have given it 5 stars but it is rather pricey on a normal basis but kind of understandable with the great ingredients just hard for those on a budget to afford sometimes!Overall great deal."
534609,534610,B001FA1MEC,A265HFTCXAH1DA,Yo Adrianne,2,2,5,1269388800,FABULOUS!,"These cookies are so moist and delicious,I save them as my special treat. For all of you on the SCD, these are a real indulgence and they are legal too! Amazon has been my best access to getting them. The price is great too."
167008,167009,B006QYX0BU,A31RPI15ODE2HQ,"Sharon S. Mcclellan ""Art McClellan""",0,0,1,1349395200,NOT Super Bubble gum,"I have purchased the Super Bubble bubblegum in the local Walmart for years.  It is always soft and tasty; the grandkids love it.<br />The bubblegum purchased through Amazon.com is hard, very hard, and taste lasts only a short time.  The grandkids have turned their<br />noses up at it, and I am left trying to chew all this pound bag."
149929,149930,B0028C44IM,A1RDV29EAPQVE9,Joe Blow,0,0,5,1325894400,Best mints available,"These are easily the best mints you can buy. No other mint freshens breath as effectively as these do, and they taste great. Unfortunately they're exceedingly difficult to find these days."
540709,540710,B0007KQY9E,A3NSLPCUAQLSW6,"Hoddygirl ""Smoothie lover""",1,1,5,1156896000,Appreciative Smoothie Lover,"We use a box of Mori-Nu Silken Tofu daily in our smoothies.  If you have never made a smoothie with Tofu, you really need to try it.  The Tofu takes on the flavor of fruit it is blended with and provides a delicious and very healthy meal.  Recently the grocery stores have stopped carrying this product so I was delighted to find that we could order a case at once and still save money."
